F,CAT,DIS,MCD,KO,PEP,WMT,C,WFC,JPM,AAPL,IBM,PFE,JNJ,XOM,MRO,ED,T,VZ,NEM
0.0882899628573861,0.0569536424362735,0.0642666667706005,0.00269111928392625,-0.0148635128774664,-0.0144687265291896,-0.0127175369149647,0.0851387306997316,0.0500725689305135,0.0710656469088569,0.0429629628633401,-0.00728736157443182,-0.00323475055943454,-0.0114364134645703,0.00424728644426964,0.0485138367178486,-0.0472352086555878,-0.00396825387334991,-0.0321535393930708,0.0326612229968799
0.0281810418722414,0.0701754385526148,-0.0378351291213497,-0.00248508938966937,-0.0281444942259722,-0.0151399296121675,0.00915254242064344,0.0767075307595743,0.0231513477062655,0.0158371042150274,-0.00613162863142653,-0.0185164893292686,0.012517385065606,0.00663273164950197,-0.00281954877014003,-0.0071684586861118,0.00135363781914673,0.0131401614457334,0.0153926427516761,0.0229143134583251
0.045681063131413,0.0353833785403516,0.0236979167454068,0.0138515196714745,0.0164203609623599,0.0291925465449223,0.0246892844581164,-0.03578399494745,0.0314083080822711,0.040089086843768,0.00116719450806793,0.0522438039755646,0.00274725283070077,0.000153233307121179,0.0307492930328843,0.0515260912236176,-0.0070969922728442,0.0146325243193435,0.00128468664101817,-0.0649944787296782
-0.0262112788175051,0.05338886781373,-0.00152632928866135,-0.0299783762122704,-0.00954618865661038,-0.00709112844734508,-0.00491722668870424,0.0414979759044274,-0.0307793058568675,-0.00401498920071413,0.0641922436813881,0.0102906853466599,-0.0191780822117602,0.00444308253570616,-0.0189735970070526,-0.0249687889691538,0.00221238937958259,-0.04424778762232,-0.0451629459068637,0.0377931501340279
0.0474920476391775,0.0238936664444953,0.0190982804033428,0.0133652152489151,0.00947991684378446,0.0129059702011872,0.0217327113851873,0.0868213743503599,0.0389417191505669,0.0287457107078604,0.0277131265088634,0.0166864192848899,-0.00285616468802971,0.00121025621675246,-0.0106123534450826,0.0339208577489342,-0.00119865671858462,0.0270819067153692,0.0169209325435332,-0.00813875966173007
-0.027375129102892,-0.0192306424630066,0.0362399999713907,-0.00540946000905402,-0.00206640430310896,-0.0406640654314802,-0.00210576013022472,-0.0183463151206389,-0.012089660316482,-0.017512612251986,0.0733888862428353,-0.00244782345567395,-0.00708547171705141,-0.0158539974429679,-0.00776286360928657,0.0263057895382863,0.00526031629854579,-0.00368278814395931,-0.00397405918014153,-0.0227931502677583
0.0249096144291867,0.0196768009197236,0.00722763570911744,0.00521770686948483,0.0163279452241253,-0.0198692651397917,0.00935995155485355,-0.000161860156069332,0.0274189490330095,0.0228562589206238,0.0176220374945537,0.00518696494682065,0.00664083167992675,0.00602715161065461,0.0217083769736707,0.0239455041972021,-0.0110943548195725,0.00568705078400663,0.0204198221941208,-0.00286139222223606
-0.040794314008412,0.0179803466013505,-0.0105489222294674,0.00329032992539039,-0.000734112839439549,0.0100410529407483,-0.059068898931621,-0.0173247022176929,-0.0292798617331142,-0.00494891346664481,0.0403986673313679,0.0224282177109634,-0.000481920986226829,0.00060547928581986,0.0200787643589603,0.0367089813371747,0.0167517073065985,0.0109863346015814,-0.0083303328233673,0.0514618250786951
0.0400554125889198,-0.030268620662517,0.0254075743207361,-0.00122575275453657,0.00259869569511247,-0.00440798767548827,0.00373213307178335,0.0540858268052878,0.0364379790143422,0.0613797596734269,0.0435764550773759,0.00529946560823235,0.0108493011031571,0.00479918398670673,-0.0115740028096795,-0.042569268857948,-0.00901747791637432,0.0174586883807956,0.0138861721198875,-0.0568009133062455
-0.0110162889939305,-0.0201895715730835,-0.00284286114082169,-0.0267436682958287,0.0047601648084204,0.0100667753437228,0.0248936036243031,0.00292255117707038,0.0121383375570849,0.00983494212547374,-2.83425746567912e-05,0.00909416992457156,0.00325950039402193,-0.000473177349812051,-0.0235244213918097,-0.00537992838410448,0.00136197742443473,0.0100321119383007,0.0111097309662686,-0.0352881548481515
-0.00557438795756885,0.0304744855866711,0.0224805303592912,0.00845757539486753,0.0166688465477563,0.020892612883932,0.0126398002481626,0.0727970175673664,0.0704258812216785,0.0862683328751309,0.074095324927956,0.0268567131313157,0.0214052703385599,0.00585963238300039,0.0253755279797255,0.0380823815161928,-0.0131971895692719,0.0131394551337419,0.0120104603518502,-0.0490093259377445
-0.01519784972967,-0.0506351100701406,0.0106406135073868,-0.0216155703517148,0.0189466704007547,0.0128642049962873,-0.00148928980902502,0.0121186454928377,-0.00766639832177755,0.0132276037620075,0.0178870917680786,-0.00258269035611109,-0.00547946251461205,-0.00876307126395887,-0.0103061592729824,-0.0621307743642198,-0.00851399175612825,-0.00222589131955802,-0.00380075055289074,-0.00800999999030155
0.0125711688202221,-0.0121587526113267,0.00296823597798896,0.0266775980530023,0.0352396852011032,0.016069632505625,0.0073974073159965,-0.0157633322804237,0.0181826631130504,0.0181476617645621,0.00586199058135807,0.0154172923350114,0.0377993493206285,0.0218335321059808,0.0137831034753239,-0.0234234319587729,0.0225700805852121,-0.0092105077157186,-0.0301977218211836,-0.0384571117262219
-0.000410801504844454,-0.00611214041262806,-0.0159990361812467,0.00529071357773042,-0.00730631122688506,-0.00302431803474792,-0.00867013080551526,-0.0481632150192523,-0.0120193730454846,-0.0293082475636158,0.0569160278269031,-0.0152508338846127,-0.0134787567910205,-0.00940963613652835,-0.0220323682791548,-0.0366030600611659,-0.00411818210165276,0.00479307406536163,-0.00184102290560333,-0.0690562259917349
-0.0441158540630453,0.000178910825332977,-0.0285615319784093,-0.0167408861910674,-0.0208348265448388,-0.0164877022007893,-0.0148443495805807,-0.0396765705880748,-0.0263960067062958,-0.0254948894163492,-0.0449064777648566,-0.0130045981865924,-0.0219437510998215,-0.0275582094396983,-0.0220566871210197,-0.0275149115101601,-0.00740085605692879,-0.012938248024875,-0.0106313487278834,0.0198936246961811
-0.0427952348897247,0.0217256249040785,0.0119374314815314,-0.0106318419125571,0.03043203512394,0.0241215708542681,0.0448285476459835,0.014356955793812,0.00486210729367201,-0.0113499677230477,-0.0532955277001077,-0.0157890922791588,0.032484279328761,0.00266548017193574,0.0283203195276401,-0.00775410759411981,0.0148817750799053,0.010468061483275,0.0394424957270581,-0.0293855135723197
0.0166420594952292,-0.0294354153211922,0.0236027507269391,0.014999380978029,0.0337145377318277,-0.00796437481222303,-0.0547738109700559,-0.0115178194039219,0.0233233332656149,0.0145031086736976,0.0523827535579242,0.0361122443357292,0.0230396450469937,0.0177266189696804,0.00913419692413475,0.00813387510129597,0.0119333542233798,0.0586419763991738,0.0387196669114521,0.0129000529953278
-0.0761151638199596,-0.0585509869667502,-0.00970858127120568,-0.0155262641402143,0.00480839637574922,-0.00304571863228271,-0.00561037779635532,-0.0564459981552939,-0.0155230760046145,-0.0367066637556442,-0.0626236483457918,-0.00882034806581446,-0.0303492893312908,-0.00156225782935598,-0.0175618215174155,-0.0979668193224857,0.00116023955215759,0.00579573321341929,0.000725712362445508,-0.0355402674886327
-0.00845486409911098,-0.0298859082004139,0.0612425202584731,-0.0414302430973693,0.00608389620539262,0.0136370560772087,0.0190622180904829,-0.0712225315831986,0.00845714216596118,-0.114750538912511,0.00256292792207952,-0.0145148916000927,0.021962123134491,-0.00619856043181099,-0.0106409177091003,-0.0231543281467037,0.00722149533339546,0.0221954596600728,0.0223346944108995,-0.0173510225515325
-0.0538952362968065,-0.0714336125808302,-0.0384308867299923,-0.0223268553127805,-0.0441661211850718,0.019740479096063,0.0506363446767123,-0.113818977889583,-0.0711698047440851,-0.0939052811825119,-0.0641268624836209,-0.0263161674654641,-0.00355200900042635,-0.0154070066052975,-0.0196349217491557,-0.0721673373852849,-0.00902497846514475,0.0020639534564365,0.0089693099460838,0.00483008809369003
0.0589210590116148,0.0141883896940045,0.0157298288415061,0.0133355927568226,0.0159151790011829,0.00761358774428164,0.0461116675635948,0.0176655058631352,0.0297149706490027,0.000278596429666765,0.060144410417391,-0.00808616320301008,-0.0195149046176507,-0.00374065721683341,0.0074674185617866,0.0480529383092031,0.016001816973509,0.000871265553969579,-0.00194631835176119,0.0710638088305225
-0.0452930188728506,-0.0491538737029364,-0.0022571908513293,-0.0402143566805074,-0.0284560987610597,-0.0087234910404887,0.00366478168558016,-0.040810906731774,-0.0533684431541864,-0.0468756715009737,-0.00232197426280232,-0.0268756716435749,-0.0221518889557179,-0.0116881316055648,-0.0506922611396132,-0.0553678488327848,0.0113974818207047,0.00622330374274475,-0.0101426900573864,0.0303054443929063
0.0533496837539326,0.0243117960433063,0.0414314414453752,0.0119840029821641,0.0294057888180621,0.0118400961351667,0.040722265603321,0.0937276919772597,0.0420987535806626,0.0547973911411142,0.0344469422650503,0.0320399259947472,0.0230953601710569,0.0194137616978749,0.0374643327038332,0.0477087103541691,0.0323336722283525,0.0191640411502697,0.034355098703903,0.00655063616981056
-0.0290906754142791,-0.00765840182055898,0.0183723529112041,0.0313290314107374,0.0181925452036794,0.0171177998688895,-0.00689947534393758,0.0194354447473496,0.0324430699869725,0.0400731354420083,-0.0106765288910021,0.0202831231330028,0.0212185459722867,0.0481005113120837,0.0294308707655396,-0.00640232909059577,0.0138074807908153,0.0335645295787424,0.026144571276603,-1e-05
-0.0154689372408127,-0.0226719117920585,0.00805965382794724,-0.0237669061039532,-0.0151236808926005,-0.0112362521327659,-0.00665206640805979,-0.011313426485339,0.0110839908794037,0.027395081318206,0.0138718735377767,-0.0271320495978978,0.00507624467100371,0.00938251640838222,-0.0133481398123813,-0.045446268678873,-0.025366576863363,-0.0151318146304378,0.00917484513750394,-0.0461516069750278
-0.0588912560519316,-0.000598512334386291,0.0216879144915127,0.00202735138888072,0.043358027596609,0.0285198398424054,0.035948395195392,-0.0207316862206196,0.0191914629144422,-0.00723422911656422,0.00325404395800683,0.00969573081828848,0.012091210114017,0.0139476766412896,0.0421285944692344,0.0770750884916683,0.0112095123010032,0.0139223287708966,0.0111390328266317,0.0114578898210903
-0.00939477593205745,-0.00354315275138645,-0.00949453625024299,0.0127540348144866,-0.000521574237966954,-0.00623700265944324,0.0235126621608776,-0.0383171873913161,-0.0116726791772424,-0.0432944998287927,0.0374557533464198,-0.0213311982927615,-0.0200099996649323,0.00117413265497432,-0.00900848069217056,-0.0238660813549147,-0.000813987804139493,0.00615937752733514,0.010791080263317,-0.0123785836031493
-0.0242205262854034,-0.0300300921810517,0.0031123981159122,0.0293230359749502,-0.0111424376737404,0.00269578197526381,0.0254944842196662,0.010991517401348,0.0260111798226163,0.0640017992436397,-0.00151194753855701,-0.0282216925673609,0.0119687044366455,0.0143306268710096,0.00789094332744513,-0.00361576916608138,0.0205886481733893,-0.00254950335941789,0.0177747816415011,-0.0365368213119673
-0.00648249185975964,-0.00744137994063978,0.00829047735670582,-0.00770314124339652,-0.00324498980011872,-0.00647215033005591,-0.0127183901947288,-0.0292782923399844,-0.00295898253799896,-0.0601707983004915,-0.00111749295635969,0.0346117945967115,0.0390079744827588,0.000281502661893365,0.00560600570466348,0.0671391758550655,0.00550876377264649,-0.00170731257058704,-0.0159356803726601,-0.021890415924547
-0.0228113029605148,0.064350716402982,0.0276705927023929,-0.0261074012231907,0.0386762263721016,0.0329397533314059,0.0314086851835463,0.0552663819055485,0.00989831111103878,0.0881905898553391,-0.0316830100098418,0.0204628498945801,0.00526426141472146,0.0129580897478963,0.0174420068739938,0.0184526979015545,0.0177099310848616,0.0524127827252723,0.00920555422163939,-0.0138527462531429
0.0154851034539622,-0.0132411977710158,-0.00331429566142663,0.00447480783020977,0.0102387187570217,0.00843173821096986,0.000392576437482916,0.00403637344538787,0.00570093869297812,-0.0216960937569533,0.052180853702762,0.0108357662293759,0.0284527276425494,-0.0057637399195916,0.00113351069761196,-0.0114787386439342,-0.00370799699419911,0.0118370649160152,-0.00980955475947001,0.00324659733930383
0.028592860185335,0.0460967984567785,-0.00242109097681334,-0.015525124474233,-0.025248154025583,-0.0101650707123212,-0.00639323278422024,0.0547345255926775,-0.00845306799196769,0.0243734857212911,0.0140457757059385,0.00815598025793519,-0.0140132948649848,-0.00695444446431787,0.0166839008090967,0.0441516766890417,-0.0122277543650899,-0.00240489087465712,0.00313889803816648,0.0628957533677714
0.0299365240749047,0.0120205824034641,0.0163041993829251,-0.00953380958247313,0.00341683075043069,0.0174584597489138,-0.0229470249185307,0.00448827009911764,0.00590191258890478,0.000260489628466992,0.042470295929875,0.00967437938655074,-0.00627566449954205,-0.0122477623154085,-0.000462283973297356,-0.0226529566722537,-0.0250669949340142,-0.00854560929098368,-0.0121176233415341,-0.00674967997045837
-0.014547902328468,-0.0282290867105203,-0.0178459096412895,0.0178471428330012,-0.0268250770627706,-0.00450652541433796,0.00165689811163387,0.0275476988063688,0.000283858364480855,0.00512791225583973,0.0233070295638076,-0.0171554127136758,0.00923758312053494,0.00603719778315821,-0.00396927605169168,0.0272962730981791,-0.00422530485723138,-0.00592875173634214,-0.0202097277673587,0.0438831298464964
-0.0158161116869369,-0.0244755311492252,-0.00182598065229857,0.0143426147170153,-0.0278238812379761,-0.00863304948020936,0.0067851740367469,-0.0040327956527585,-0.000303772037110499,-0.000817102319008144,0.00303272178125772,-0.0147746254343051,-0.00625739676064783,-0.00252479297200837,-0.00852788765562562,-0.000728390924312845,-0.0130350732631865,-0.0083997158621307,-0.00533777388511378,0.0294435851666109
0.0856331048722743,0.0324422056302422,0.0458663958151483,0.0170768823598666,0.0133489839605786,0.00290292462935058,0.0167844077287626,0.0794145336321864,0.0284842610134926,0.0581383196757003,0.0228288965956596,0.0238445111934955,0.0159062361420421,0.00665358740588668,0.029991454834123,0.0283768365447023,0.000144962068769509,0.0179931006052364,0.0181448812341017,0.0271249582985897
0.0384415385137409,0.0575282406683191,0.0117697178751493,0.00745088547389512,0.012615114782607,-0.0227661858357733,0.00919159570328232,0.0847944682937524,0.0322657140828083,0.0577408145132796,0.0159108682326012,0.0366216039855644,-0.018171814889912,0.00867180909671153,0.0264479715719869,0.0866629780692991,-0.0135446577772056,-0.00109238616458616,0.0185069899734652,0.106577020850077
-0.0123656790284813,-0.0155829495617406,0.0074298567579304,0.0218993020890165,-0.00238096566004239,0.00125732053036718,-0.000691140873793944,-0.0322131588120774,-0.0321262826890173,-0.0166185086444111,0.01273170700433,-0.0040333455267814,0.0300220168791851,0.00859691253792867,-0.0041370097711326,-0.00999105183935257,-0.0118909245000577,0.0219875146462509,0.0249070155759412,-0.0155794407134128
-0.0519430769640261,-0.0619476056606224,-0.00874203276685424,-0.020935590583317,-0.0026495027994907,0.00309835582523999,-0.00875069180120242,-0.0282350283541807,-0.0126022135053233,-0.00980473593597994,-0.0471421762466702,0.00711661489551089,0.0136451028123327,-0.00219202432072437,-0.00513314184720681,-0.039331240943381,0.013347174266395,-0.00999899137791812,-0.00155374240529356,-0.00525885619990983
0.0304059634718563,-0.0071097257044948,0.0131781637628629,-0.00819438694568912,0.0171168307683972,0.00464299270399548,0.018001680210044,0.0626328119711441,0.0379180251181436,0.0379306131888658,-0.0217781940701976,0.0151161775737609,0.026941770742187,0.0107186446240636,0.0120084308278978,-0.00103454174647143,0.00549010178035039,0.0158951191938661,0.0437588018996253,-0.00296563971679705
-0.00395700782262486,-0.0305713286600618,-0.0449510930043734,0.016573406635391,-0.00909205789176835,-0.0147879324282218,0.00903097838761122,-0.000595208584415513,-0.0443838392701688,-0.00217775580621539,-0.035074168693712,-0.0132684922393769,-0.015693981104748,-0.0241406029816295,-0.0164435549165078,-0.00543638471375053,-0.006496253724708,-0.0589212149260594,-0.0516671839488408,-0.0163136435833213
0.00589897234037201,0.0186159705113657,0.0258744454644907,-0.040988544030579,-0.02173069844,-0.00244683804103006,-0.00252626574892542,0.0693325180029958,0.00260773726368714,0.0167988370453603,-0.0315803591905108,-0.0695098944831652,0.0254577066735711,0.0572111312668475,0.0122836361916282,0.0411644794883957,0.0106769748001633,-0.00872053347292651,0.0120821964729715,-0.000748067026655013
0.017671725780318,0.00463060826051713,-0.0350874372907279,-0.0226755455539076,-0.00964566837512461,-0.012899221516425,-0.00676424746497804,-0.015089967638354,-0.0107946070254425,-0.027430207994574,-0.00959628234155584,-0.000485452825692732,-0.0128305586838103,-0.0133793097973116,-0.0166233641161192,-0.0222494868302894,-0.00828856302255396,-0.019555673568255,-0.00954170067451607,-0.0289817486981576
0.082995907683103,0.0182589317474543,-0.00441297127701258,0.00170990428402248,0.00105991338851557,0.000994786834837249,-0.0311743070238699,0.0275731084224124,-0.00679068010896032,0.0305922450281299,-0.0450531125224639,0.000807857483806122,-0.0346247978523032,-2e-05,-0.00388228195965954,0.00131734522058015,-0.0128597531771477,0.00864300863421374,-0.0047148355534411,-0.0857450046643792
-0.0215061236172874,-0.00981135103370796,-0.0561772403763095,-0.0244270917950345,-0.021325285812384,-0.00291645177105119,-0.00634128621913242,-0.0444348936214602,-0.0348078939464252,-0.0424528146160345,-0.0470761097213726,-0.0152542386002899,-0.00653731128329673,-0.0145475034115983,-0.02767337471299,0.0163406013189388,-0.0482463512949501,-0.0398138734479463,-0.0422482122393601,-0.0137664095371226
-0.0393612625344923,-0.0355703237211027,0.00762980885146442,-0.00733885772738318,0.00742006607730791,-0.00786313731793718,-0.0592096004164866,-0.0264603006215259,-0.0126938793379063,-0.0268540719157945,-0.0354493861058503,-0.0142575024052878,-0.0128458170794877,-0.00975236021337651,-0.0087345969264108,0.0137776344323264,-0.0136547328052207,-0.0119460582613978,-0.0291006754237725,-0.0405858413464896
0.0571228570987964,0.027198357210026,0.0387821931746246,0.0348136539824209,0.0374526479512791,0.0275015927306584,0.0318776921824072,0.0299971525625612,0.0394289667349991,0.0394436982320289,0.0830268580774516,0.0350179801845281,0.0280604691998642,0.0141438966236688,0.0305178832080554,0.0403030322330277,-0.0160258202879719,0.0367935182075667,0.0569848310851192,0.0340216304600767
0.0315115315365861,0.0128126995196418,0.00810017872142884,0.00876686402367689,0.00650370381366332,0.000264940998738938,0.0259059259163065,-0.0405417873713354,-0.00574289156919463,-0.000263368139986777,0.0240919859772275,-0.0176953322020597,0.0199555400346501,0.00242393317195594,-0.0106833742185543,-0.0338439898303648,0.0312184473018517,-0.00671382969119053,0.00820669085874581,-0.0126012540271369
0.0025900873180032,0.0205002674594629,0.00667059867783358,0.0165141176340583,-0.00556797467169643,0.00839815520145567,0.00928755892490347,0.088775322714507,0.00663464731911164,0.0359972639957624,-0.0889276215608865,0.00986109277687184,0.0215527340713447,0.0102955414242534,0.00518896986302426,0.00223904378640538,0.0042718463835485,-0.0116033961480918,0.00654298291731493,-0.0494078022453623
-0.0331310452833137,0.0230761042419654,-0.0116059546323525,0.00449079566383415,-0.00135590834673821,-0.00145328495707943,-0.0489994285656743,-0.00109269931507313,-0.00243746319117747,0.00584406018925709,-0.0440168729234835,-0.00101984134582864,-0.014896979658608,0.00337667136052,-0.00589907444139247,-0.00326415284274194,0.00157628225181525,0.00812177137264198,-0.00453349032150911,-0.00295660963955423
0.0684384685531843,-0.00665130444863108,0.0272968954232275,0.0145964627238361,-0.0204760964071745,-0.00758416178568488,-0.00148454544507476,0.0502359575026222,0.0400906636632982,0.0277672434656298,0.0186755946910926,0.00862665424205346,-0.00400140615033247,-0.00597143444746857,-0.00968031792951821,0.00743268675739335,-0.00127732715275452,-0.0100270596524031,-0.0145063627424126,0.00651775352659034
0.0851302028118712,-0.0124304549707374,-0.0170299999121624,-0.0288612264579252,-0.0249690079084728,-0.0231522175023551,-0.015179308183798,-0.012184976096723,-0.0165613225110387,-0.0173027273165929,-0.0187864746433555,-0.0185906450271428,-0.00760575757932929,-0.0112723509034125,-0.0244482047083064,-0.0399655877650031,-0.0200121587332315,-0.0104250105268929,-0.0154075533919405,0.0100642125736109
0.0543900539847339,0.0934224167395254,0.0618514750203505,0.0259043160584471,0.0469835972289527,0.0211702440389952,0.0214465315242963,0.0876647013789989,0.0303745205137227,0.0560754440738073,0.034166344177645,0.021914344330561,0.0429891522404042,0.0297927461557609,0.0453584017991558,0.0738007379060224,0.0358638266532942,0.0573229290740785,0.0326340326158748,0.0202087497517562
0.0316875461088865,0.00284450066270123,-0.0308488216178147,0.0209385333336636,-0.019915029167853,0.0204434206970059,-0.00622646968040722,-0.00211643704835727,0.00457927887053015,0.0171957671187282,-0.0127134725128686,0.00237125611031996,0.0215716490847132,0.011180992295874,0.00730665471236377,0.00437363329058397,-0.0173989455321574,-0.0145060468729608,-0.0108941355712807,-0.00391815408405116
0.00785714289018852,0.0255278914915685,0.034796362323559,0.00577782621465735,0.0214034138735429,0.0225733633517275,0.00830540576237677,-0.0160604628409485,-0.00484330491482029,0.00693541387656671,-0.0390159522269721,0.000102854198107337,0.000754147507997423,0.0121630961371191,0.0132797678816296,0.0289269052220094,-0.00232516537643638,-0.0242194338927376,-0.0175519631372185,-0.0190122377708653
-0.0304748405855468,-0.0208973570197518,0.0389759265478144,0.0158248428102486,-0.0172413793739459,0.000137969080637499,-0.00289017339194543,0.0300048007066532,0.0060120243120904,0.0150667242551229,-0.120240000133268,0.0539929035694208,0.017332328685222,0.00942236789429386,0.0102422907075874,0.0211608221582898,0.0130871279358441,0.0173444977075215,0.00305594745019335,-0.0340833147443867
-0.0413488336905754,0.040898139711324,0.00385171386582212,0.0237842808993718,0.0132153709868837,0.00247310117595767,0.0215842028751999,0.002791304879273,0.00685237444085243,0.0146210432649504,0.0312257917345225,0.00101454039728144,0.0322509959193513,0.003507316003927,-0.0184336345172062,0.0127194255626353,0.00954583089238781,0.0437877660476987,0.0442834145286197,0.00806195571181341
0.00613439352565888,-0.0265453301449632,0.00127228613313381,-0.0112658625094931,0.0327550508539615,-0.000973258623765006,0.0140345453484767,-0.00791330100295894,-0.00712642492413385,0.0162909403651848,0.0530041081784087,-0.0129118870122411,-0.0271544081252248,0.0175149392702707,-0.00953548636443685,0.00934399003254859,0.00174284834351403,-0.00676865974430539,-0.00472274685324092,0.0279012331286545
-0.00611687051003498,-0.0128133040646255,0.0173701683705879,-0.010234517726872,-0.0348307379028978,0.0148660330935333,-0.0305080414368006,0.0271690067162895,0.00801752302349812,0.00513085943319768,-0.0312113137234353,-0.00348084542134437,0.0152429761173087,0.0089990090103734,-0.0028313519020322,0.00867809750046286,0.000775500029676976,0.00254174368145664,0.00111739564904996,-0.0369563609843205
-0.0414846536863473,-0.0425787689990929,-0.0244660332251675,0.014366996785748,0.0293860449383187,0.0256414657810399,0.015863015935313,-0.0239607299656453,0.0187613311219318,0.000603748005045718,-0.0203290195433181,0.000537318549063852,0.00328791130724678,0.00918117649404104,0.00949656397449925,0.0014325849454277,0.0335707705590836,0.0090397739207973,0.0225125225659523,-0.0566312155676069
0.0104066665221664,-0.00197635344296913,0.0198978342449517,0.0125842029664863,0.00466289718642039,0.0119088103693907,0.0190240909797002,-0.0159015633978365,-0.0120144668620464,-1e-05,-0.0451287860429554,0.0090406734707287,0.000355230093239743,0.00589163930564131,0.00256847537982287,-0.0524444569549779,0.00922392616118262,0.0092388787664925,0.029064890030432,-0.0294073543564885
0.0293317919764245,-0.00931385288546291,0.0372211584507838,0.0316580601122405,0.013426692677935,0.0167159317016441,0.0245230359299069,0.1085152909133,0.0313547923775707,0.0263649745412986,0.00289380274448671,0.0368043514616811,0.0291977399136149,0.0194163364265353,-0.00515368775653731,0.0188407147335436,-0.0011960387514459,0.0185959428780148,0.026531095883911,-0.00934871768815079
0.0361995530368671,-0.0185714849603356,0.00330068127730584,0.00971545839992383,-0.00277029128100563,-0.0020825388158863,-0.00726729158998678,0.0124150213813854,0.0465653422517401,-0.00359565744133647,0.0276468145298113,0.0215699979801161,-0.00604050724449876,0.012779359169257,0.00448589745489973,0.0465432677421831,0.00372197636975509,-0.00682570327574363,0.00124104246110926,0.0219933966977198
-0.0141363943582832,-0.0152075684213709,-0.0139037130440135,-0.00402324359269377,0.0311514730374543,0.0207584319817012,0.0245417241780766,-0.0429638721649545,-0.0261880103739021,-0.0248000839036945,0.0411251036012972,-0.0132242193941574,0.0128379656796347,0.00693532147721294,-0.000905154966046245,-0.0259581037986821,-0.00136203658457581,-1e-05,0.0208146564308286,0.048629112923589
-0.00830562597784977,-0.00583990392252199,0.000342236729783124,0.00422088539226082,0.00998001008359439,0.00596660223666918,0.00739441574887802,-0.0218981273906329,-0.0056551613518848,-0.0270702707499456,-0.0416847852074555,0.00574254622177111,0.0169033195750926,0.0224379558797021,0.00917355911051875,-0.012890562308495,0.0328212743398675,0.00712697495213485,0.0026419786266881,0.00671915167641406
-0.0540023952406062,-0.0272607761840335,0.0158350703166562,0.0173437968186691,-0.00891207712009809,-0.00658312610191969,0.0208372538029141,-0.0278128933349728,0.00431549333558168,0.0159357990691639,-0.0439715054733807,-0.0182472243820186,0.00830600827547621,0.00624536605383679,-0.0122173020826353,-0.0367834280283636,0.00457790746490237,0.0362396594312949,0.00833181078696166,-0.0601675555195199
0.0876105792248161,0.00530914890171797,0.0493834141929575,0.0213861743415613,0.0249400997439596,0.0178039712250456,0.028396859468666,0.0411432201680647,0.00160507408603708,0.0229497161129208,0.0155854632044457,0.00939738249053904,0.0539418897735718,0.00852242315252033,-0.00023469385269296,0.00183729062974776,0.00977633194445556,0.0271231630888179,0.0369128985594459,-0.0762101524740929
-0.0443558977511188,-0.0482192167739704,0.0166704295252583,-0.0354381301856308,0.0384515386231234,0.0347443443698886,-0.00344686352919228,0.0055728495832684,-0.0139847379947515,-0.0363291185432484,-0.0913780781399519,-0.101154857262663,0.0127060090711223,0.021140592216814,-0.0173153153176193,-0.0826774862028958,0.0091969131753797,-0.00804316900641812,0.0273199252338088,-0.0932186885425358
0.0572212446647935,0.0528309798731184,0.00502573744288967,0.0096977662194907,-0.0131370511138735,-0.0031512347141095,0.00956976745818897,0.0419620186294265,0.0324239057400114,0.0349254223688944,0.0682946116299878,0.0226742100380314,-0.0312398775147165,0.00744650373370093,0.00627930818953309,0.0626365659904029,0.00575184374687803,-0.0324028946042045,0.0264014833186775,0.0148474895358605
